// TSI composite v1.1 
// This is a preliminary version of the TSI, which is still pending 
// decisions on the corrections to be made to the original data. 
// Therefore this composite should not be used for publication. 
// Two versions are provided: one based on the original instrument data, 
// and one based on the same data, with corrections made by  
// C. Froehlich on ACRIM1, ACRIM2, HF and ERBE 
//    
// Noise model: 1/f noise 
// Noise amplitude: according to spectral floor & AR models 
// Time interval     17-Nov-1978 12:00:00 to 31-Dec-2015 12:00:00 
// File created on   31-Oct-2016 09:45:49 by T. Dudok de Wit 
// Number of samples 13559 
// Legend   TSIo   composite TSI in [W/m2] based on original data 
//          dTSIo  uncertainty (1-sigma) in [W/m2] based on original data 
//          TSIc   composite TSI in [W/m2] based on corrected data 
//          dTSIc  uncertainty (1-sigma) in [W/m2] based on corrected data 
//          nobs   number of observations used 
//   
// year  month day hour julian_date  TSIo       dTSIo    TSIc       dTSIc   nobs   
   1979    7   23   12    2444078  1362.558     0.741  1361.713     0.507     1 
   1979    7   24   12    2444079  1362.682     0.747  1361.811     0.500     1 
   1979    7   25   12    2444080  1361.126     0.744  1361.621     0.494     1 
   1979    7   26   12    2444081  1362.511     0.748  1361.687     0.498     1 
   1979    7   27   12    2444082  1362.932     0.735  1362.088     0.504     1 
   1979    7   28   12    2444083  1362.935     0.757  1362.056     0.496     1 
   1979    7   29   12    2444084  1362.739     0.740  1361.898     0.492     0 
   1979    7   30   12    2444085  1362.718     0.727  1361.896     0.508     1 
   1979    7   31   12    2444086  1362.873     0.732  1362.048     0.497     1 
   1979    8    1   12    2444087  1362.860     0.740  1362.054     0.500     1 
   1979    8    2   12    2444088  1362.624     0.739  1361.860     0.498     0 
   1979    8    3   12    2444089  1362.568     0.754  1361.768     0.496     1 
   1979    8    4   12    2444090  1362.605     0.747  1361.749     0.494     1 
   1979    8    5   12    2444091  1362.643     0.731  1361.864     0.486     1 
   1979    8    6   12    2444092  1362.485     0.751  1361.740     0.483     0 
   1979    8    7   12    2444093  1362.481     0.762  1361.643     0.474     1 
   1979    8    8   12    2444094  1362.503     0.753  1361.629     0.476     1 
   1979    8    9   12    2444095  1362.578     0.750  1361.750     0.487     1 
   1979    8   10   12    2444096  1361.140     0.765  1361.370     0.495     1 
   1979    8   11   12    2444097  1361.859     0.742  1360.997     0.487     1 
   1979    8   12   12    2444098  1361.876     0.744  1361.046     0.496     1 
   1979    8   13   12    2444099  1361.971     0.724  1361.164     0.490     1 
   1979    8   14   12    2444100  1361.819     0.751  1361.120     0.492     0 
   1979    8   15   12    2444101  1361.590     0.749  1360.863     0.491     1 
   1979    8   16   12    2444102  1361.414     0.719  1360.628     0.496     1 
   1979    8   17   12    2444103  1361.330     0.723  1360.604     0.510     1 
   1979    8   18   12    2444104  1361.120     0.718  1360.391     0.508     0 
   1979    8   19   12    2444105  1360.949     0.733  1360.175     0.505     1 
   1979    8   20   12    2444106  1360.986     0.749  1360.244     0.497     1 
   1979    8   21   12    2444107  1360.731     0.741  1359.962     0.503     1 
   1979    8   22   12    2444108  1361.154     0.734  1359.724     0.505     1 
   1979    8   23   12    2444109  1360.638     0.728  1359.789     0.484     1 
   1979    8   24   12    2444110  1361.190     0.750  1360.429     0.498     1 
   1979    8   25   12    2444111  1360.889     0.738  1360.147     0.495     1 
   1979    8   26   12    2444112  1360.698     0.759  1359.883     0.501     0 
   1979    8   27   12    2444113  1360.781     0.735  1359.936     0.505     1 
   1979    8   28   12    2444114  1361.213     0.743  1360.511     0.486     1 
   1979    8   29   12    2444115  1362.347     0.748  1361.636     0.501     1 
   1979    8   30   12    2444116  1362.624     0.755  1361.910     0.505     0 
   1979    8   31   12    2444117  1362.097     0.762  1361.403     0.499     1 
   1979    9    1   12    2444118  1361.681     0.732  1361.125     0.499     1 
   1979    9    2   12    2444119  1361.177     0.738  1360.523     0.510     1 
   1979    9    3   12    2444120  1360.734     0.719  1360.103     0.492     0 
   1979    9    4   12    2444121  1360.610     0.723  1359.956     0.494     1 
   1979    9    5   12    2444122  1360.668     0.729  1359.968     0.503     1 
   1979    9    6   12    2444123  1360.670     0.707  1359.970     0.507     1 
   1979    9    7   12    2444124  1361.096     0.722  1360.172     0.487     1 
   1979    9    8   12    2444125  1361.506     0.765  1360.849     0.484     1 
   1979    9    9   12    2444126  1362.345     0.747  1361.710     0.501     1 
   1979    9   10   12    2444127  1362.322     0.757  1361.664     0.491     1 
   1979    9   11   12    2444128  1362.177     0.742  1361.569     0.479     0 
   1979    9   12   12    2444129  1362.190     0.734  1361.583     0.472     1 
   1979    9   13   12    2444130  1362.212     0.749  1361.567     0.482     1 
   1979    9   14   12    2444131  1362.155     0.730  1361.555     0.495     1 
   1979    9   15   12    2444132  1362.065     0.736  1361.460     0.478     0 
   1979    9   16   12    2444133  1362.275     0.751  1361.588     0.472     1 
   1979    9   17   12    2444134  1362.542     0.741  1361.843     0.480     1 
   1979    9   18   12    2444135  1362.555     0.737  1361.874     0.475     1 
   1979    9   19   12    2444136  1362.295     0.749  1361.641     0.493     0 
   1979    9   20   12    2444137  1362.049     0.726  1361.395     0.503     1 
   1979    9   21   12    2444138  1361.924     0.711  1361.284     0.476     1 
   1979    9   22   12    2444139  1361.725     0.741  1361.200     0.470     1 
   1979    9   23   12    2444140  1361.598     0.765  1361.045     0.468     0 
   1979    9   24   12    2444141  1361.812     0.747  1361.163     0.477     1 
   1979    9   25   12    2444142  1362.078     0.746  1361.454     0.498     1 
   1979    9   26   12    2444143  1361.983     0.757  1361.410     0.491     1 
   1979    9   27   12    2444144  1361.565     0.760  1361.080     0.489     0 
   1979    9   28   12    2444145  1361.163     0.778  1360.633     0.480     1 
   1979    9   29   12    2444146  1360.943     0.747  1360.334     0.489     1 
   1979    9   30   12    2444147  1361.135     0.755  1360.593     0.468     1 
   1979   10    1   12    2444148  1361.517     0.766  1360.980     0.484     0 
   1979   10    2   12    2444149  1361.852     0.751  1361.281     0.483     1 
   1979   10    3   12    2444150  1361.913     0.741  1361.346     0.483     1 
   1979   10    4   12    2444151  1362.296     0.727  1361.713     0.481     1 
   1979   10    5   12    2444152  1362.139     0.751  1361.581     0.476     0 
   1979   10    6   12    2444153  1361.644     0.735  1361.100     0.480     1 
   1979   10    7   12    2444154  1361.414     0.728  1360.901     0.482     1 
   1979   10    8   12    2444155  1361.306     0.757  1360.807     0.490     1 
   1979   10    9   12    2444156  1361.265     0.716  1360.744     0.482     0 
   1979   10   10   12    2444157  1361.322     0.715  1360.783     0.489     1 
   1979   10   11   12    2444158  1361.478     0.717  1360.955     0.473     1 
   1979   10   12   12    2444159  1361.777     0.703  1361.261     0.462     1 
   1979   10   13   12    2444160  1361.920     0.706  1361.363     0.469     0 
   1979   10   14   12    2444161  1362.033     0.713  1361.492     0.464     1 
   1979   10   15   12    2444162  1362.248     0.704  1361.716     0.464     1 
   1979   10   16   12    2444163  1361.938     0.715  1361.441     0.473     1 
   1979   10   17   12    2444164  1361.392     0.728  1360.993     0.474     0 
   1979   10   18   12    2444165  1361.348     0.725  1360.952     0.481     1 
