 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_65_1805 in file composite_42_65_1805.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Jul 15 2018
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9962133 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
;  2nd col: day of epoch 0 Jan 1980 (1 corresponds to 1-Jan-1980)
;  3rd col: average irradiance in W/m2 (new VIRGO scale), no data: -99.
;  4rd col: average irradiance in W/m2 (original VIRGO scale), no data: -99.
;  format: (1X,I6.6,F9.2,F11.4)
; Data from NIMBUS-7 onward (Nov 1978):
 790630  -183.50  1361.9480  1367.1249
 790701  -182.50   -99.0000   -99.3763
 790702  -181.50  1361.2119  1366.3860
 790703  -180.50  1361.2455  1366.4197
 790704  -179.50  1361.2294  1366.4036
 790705  -178.50   -99.0000   -99.3763
 790706  -177.50  1361.1776  1366.3516
 790707  -176.50  1361.3498  1366.5245
 790708  -175.50  1361.5222  1366.6976
 790709  -174.50   -99.0000   -99.3763
 790710  -173.50  1361.3611  1366.5359
 790711  -172.50  1361.5831  1366.7587
 790712  -171.50  1361.7454  1366.9216
 790713  -170.50   -99.0000   -99.3763
 790714  -169.50  1361.8242  1367.0007
 790715  -168.50  1361.8081  1366.9845
 790716  -167.50  1361.7127  1366.8887
 790717  -166.50   -99.0000   -99.3763
 790718  -165.50  1361.5614  1366.7369
 790719  -164.50  1361.5651  1366.7406
 790720  -163.50  1361.4696  1366.6448
 790721  -162.50   -99.0000   -99.3763
 790722  -161.50  1361.3183  1366.4929
 790723  -160.50  1361.6095  1366.7851
 790724  -159.50  1361.7122  1366.8883
 790725  -158.50   -99.0000   -99.3763
 790726  -157.50  1361.5807  1366.7562
 790727  -156.50  1361.9908  1367.1679
 790728  -155.50  1361.9547  1367.1317
 790729  -154.50   -99.0000   -99.3763
 790730  -153.50  1361.8033  1366.9797
 790731  -152.50  1361.9457  1367.1226
 790801  -151.50  1361.9394  1367.1163
 790802  -150.50   -99.0000   -99.3763
 790803  -149.50  1361.6789  1366.8548
 790804  -148.50  1361.6528  1366.8286
 790805  -147.50  1361.7753  1366.9516
 790806  -146.50   -99.0000   -99.3763
 790807  -145.50  1361.5544  1366.7299
 790808  -144.50  1361.5381  1366.7135
 790809  -143.50  1361.6606  1366.8364
 790810  -142.50   -99.0000   -99.3763
 790811  -141.50  1360.9043  1366.0772
 790812  -140.50  1360.9474  1366.1206
 790813  -139.50  1361.0600  1366.2335
 790814  -138.50   -99.0000   -99.3763
 790815  -137.50  1360.7596  1365.9320
 790816  -136.50  1360.5450  1365.7166
 790817  -135.50  1360.5087  1365.6802
 790818  -134.50   -99.0000   -99.3763
 790819  -133.50  1360.0696  1365.2394
 790820  -132.50  1360.1325  1365.3026
 790821  -131.50  1359.8387  1365.0076
 790822  -130.50   -99.0000   -99.3763
 790823  -129.50  1359.6870  1364.8553
 790824  -128.50  1360.3150  1365.4857
 790825  -127.50  1360.0408  1365.2105
 790826  -126.50   -99.0000   -99.3763
 790827  -125.50  1359.8495  1365.0185
 790828  -124.50  1360.4080  1365.5791
 790829  -123.50  1361.5316  1366.7070
 790830  -122.50   -99.0000   -99.3763
 790831  -121.50  1361.3104  1366.4850
 790901  -120.50  1361.0263  1366.1997
 790902  -119.50  1360.4150  1365.5861
 790903  -118.50   -99.0000   -99.3763
 790904  -117.50  1359.8567  1365.0257
 790905  -116.50  1359.8500  1365.0190
 790906  -115.50  1359.8534  1365.0224
 790907  -114.50   -99.0000   -99.3763
 790908  -113.50  1360.7423  1365.9147
 790909  -112.50  1361.6080  1366.7837
 790910  -111.50  1361.5617  1366.7372
 790911  -110.50   -99.0000   -99.3763
 790912  -109.50  1361.4890  1366.6642
 790913  -108.50  1361.4724  1366.6476
 790914  -107.50  1361.4459  1366.6210
 790915  -106.50   -99.0000   -99.3763
 790916  -105.50  1361.4822  1366.6574
 790917  -104.50  1361.7333  1366.9095
 790918  -103.50  1361.7465  1366.9227
