ERBE/ERBS PMOD CORRECTED
Version: ftp.pmodwrc.ch/pub/data/irradiance/acrim/AdditionalFiles accessed 22/07/07
Created: 04-Nov-2022
JD        Value 
2447205.0 NaN
2447206.0 NaN
2447207.0 NaN
2447208.0 NaN
2447209.0 NaN
2447210.0 NaN
2447211.0 NaN
2447212.0 NaN
2447213.0 NaN
2447214.0 NaN
2447215.0 1365.307000
2447216.0 NaN
2447217.0 NaN
2447218.0 NaN
2447219.0 NaN
2447220.0 NaN
2447221.0 NaN
2447222.0 NaN
2447223.0 1364.906000
2447224.0 NaN
2447225.0 NaN
2447226.0 NaN
2447227.0 NaN
2447228.0 NaN
2447229.0 NaN
2447230.0 NaN
2447231.0 NaN
2447232.0 NaN
2447233.0 NaN
2447234.0 NaN
2447235.0 NaN
2447236.0 1365.105000
2447237.0 NaN
2447238.0 NaN
2447239.0 NaN
2447240.0 NaN
2447241.0 NaN
2447242.0 NaN
2447243.0 NaN
2447244.0 NaN
2447245.0 NaN
2447246.0 NaN
2447247.0 NaN
2447248.0 NaN
2447249.0 NaN
2447250.0 1364.904000
2447251.0 NaN
2447252.0 NaN
2447253.0 NaN
2447254.0 NaN
2447255.0 NaN
2447256.0 NaN
2447257.0 NaN
2447258.0 NaN
2447259.0 NaN
2447260.0 NaN
2447261.0 NaN
2447262.0 NaN
2447263.0 NaN
2447264.0 1365.103000
2447265.0 NaN
2447266.0 NaN
2447267.0 NaN
2447268.0 NaN
2447269.0 NaN
2447270.0 NaN
2447271.0 NaN
2447272.0 NaN
2447273.0 NaN
2447274.0 NaN
2447275.0 NaN
2447276.0 NaN
2447277.0 NaN
2447278.0 1365.002000
2447279.0 NaN
2447280.0 NaN
2447281.0 NaN
2447282.0 NaN
2447283.0 NaN
2447284.0 NaN
2447285.0 NaN
2447286.0 NaN
2447287.0 NaN
2447288.0 NaN
2447289.0 NaN
2447290.0 NaN
2447291.0 NaN
2447292.0 1365.702000
2447293.0 NaN
2447294.0 NaN
2447295.0 NaN
2447296.0 NaN
2447297.0 NaN
2447298.0 NaN
2447299.0 NaN
2447300.0 NaN
2447301.0 NaN
2447302.0 NaN
2447303.0 NaN
2447304.0 NaN
2447305.0 NaN
2447306.0 1364.701000
2447307.0 NaN
2447308.0 NaN
2447309.0 NaN
2447310.0 NaN
2447311.0 NaN
2447312.0 NaN
2447313.0 NaN
2447314.0 1365.300000
2447315.0 NaN
2447316.0 NaN
2447317.0 NaN
2447318.0 NaN
2447319.0 NaN
2447320.0 NaN
2447321.0 NaN
